Important Document and Testing Deadlines Approaching for Incoming Students,All incoming UCR students must submit their final official transcripts and test scores as part of their admissions requirements. Deadlines for both are fast approaching.,https://admissions.ucr.edu/blog/2021/06/16/important-document-and-testing-deadlines-approaching-incoming-students
The Fall 2022 Application Is Open!,Start your fall 2022 application today and take your place at one of the most highly ranked and respected universities in the world: UC Riverside!,https://admissions.ucr.edu/blog/2021/08/23/fall-2022-application-is-open
In-Person Admissions Services Resuming,"Beginning Sept. 1, incoming and prospective students can visit the Highlander One-Stop Shop (HOSS) Mondays through Fridays from 9 a.m. to 5 p.m. to get in-person help with their admissions questions.",https://admissions.ucr.edu/blog/2021/08/27/person-admissions-services-resuming
Highlander Days 2021: UCR Preps for Thousands of Virtual Visitors,"UC Riverside invites admitted and prospective students from all over the world to log in for a virtual open house. Connect with the Highlander community and get answers to all your UCR, Highlander, and even Scotty the Bear questions.",https://admissions.ucr.edu/blog/2021/03/04/highlander-days-2021-ucr-preps-thousands-virtual-visitors
Women's golfer becomes first-ever at NCAA championships,"Tiffany Le just keeps piling the accomplishments onto an already historic year. The sophomore punched her ticket to the NCAA Championships at Grayhawk Golf Club in Scottsdale, Ariz., on Wednesday after shooting a 66 (-6) in round three of the Pullman Regional at the Palouse Ridge, finishing third overall while going 14-under par. She entered the week as the third Highlander ever to appear in NCAA Regionals, but will leave as the first in program history to compete in the NCAA Championships.",https://news.ucr.edu/articles/2023/05/10/womens-golfer-becomes-first-ever-ncaa-championships
Older adults may achieve same cognition as undergrads,"A set of recent studies demonstrates for the first time that learning multiple new tasks carries benefits for cognition long after the learning has been completed. The finding affirms a long-held assertion of the lead researcher, Rachel Wu, who is an associate professor of psychology at UC Riverside. That is, older adults can learn new tasks and improve their cognition in the process, if they approach learning as a child does.",https://news.ucr.edu/articles/2023/04/18/older-adults-may-achieve-same-cognition-undergrads
Boozing while breastfeeding impacts health of newborns,"Studies have shown that consuming alcohol during pregnancy can alter the brain and behavioral development of gestating offspring. Currently, the Centers for Disease Control and Prevention advises against maternal alcohol consumption during pregnancy and state that there is no known safe level of consumption. What are the consequences, however, of mothers consuming alcohol while breastfeeding? A research team at the University of California, Riverside, performed a mouse study to find out.",https://news.ucr.edu/articles/2023/04/19/boozing-while-breastfeeding-impacts-health-newborns
"Ernest ""Ernie"" García, UCR’s first Hispanic graduate, dies","García, class of 1955, made positive impacts as an educator and as an arts lover.",https://news.ucr.edu/articles/2023/05/10/ernest-ernie-garcia-ucrs-first-hispanic-graduate-dies
Undergraduate Admissions,Bold Hearts. Brilliant Minds.,https://admissions.ucr.edu/blog/2021/06/15
Welcome to UC Riverside,"*/ /*-->*/ UCR Undergraduate Admission Inquiry You have questions and we have lots of answers. Tell us what you'd like to know below and explore the handy resources. If you still have questions, please submit the Intake Information Form. We’ll get back to you as soon as possible.",https://admissions.ucr.edu/ask
Undergraduate Admissions,Bold Hearts. Brilliant Minds.,https://admissions.ucr.edu/blog/2021/05/13
Undergraduate Admissions,Bold Hearts. Brilliant Minds.,https://admissions.ucr.edu/blog/2021/02/26
UCR Gets Creative for Fall Recruitment,"With in-person recruitment on hold for the fall, UCR admissions counselors are hosting webinars, scheduling individual consultations, and finding new ways to connect with prospective students virtually.",https://admissions.ucr.edu/blog/2020/10/01/ucr-gets-creative-fall-recruitment
UCR Welcomes Students into New Data Science Major,"Created through a partnership between the Department of Computer Science and Engineering and the Department of Statistics, UCR's new data science major trains students on collecting, transforming, and analyzing data to solve problems across disciplines including business, science, and medicine.",https://admissions.ucr.edu/blog/2020/11/23/ucr-welcomes-students-new-data-science-major
Get to Know the Admissions Support Unit,"The professional and student staff that make up the Admissions Support Unit (ASU) in Undergraduate Admissions are here to help prospective students, their families, and educators as they navigate the application process.",https://admissions.ucr.edu/blog/2021/02/25/get-to-know-admissions-support-unit
Learn More about UC Riverside,"Customize the type of information you receive about UCR. Select your preferences and get information about majors, events and different components of the campus that interest you. Subscribe today to receive updated information!",https://admissions.ucr.edu/international/scotty
Undergraduate Admissions,Bold Hearts. Brilliant Minds.,https://admissions.ucr.edu/blog/2021/08/27
"Classical repertoire celebrates Spanish, Latin American music","UC Riverside’s Orchestra has weekend performances focusing on Spanish and Latin American music, featuring soprano Patricia Caicedo. The May 20-21 concerts called “Canción con todos” (“A Song With Everyone”) are open to the public. General entrance tickets are $10; $8 for seniors and students; and $6 for children. Performances will be at UCR’s University Theatre on campus. ",https://news.ucr.edu/articles/2023/05/16/classical-repertoire-celebrates-spanish-latin-american-music
Prescribed burns encourage foul-smelling invaders,"Though prescribed burns reduce wildfire threats and even improve habitat for some animals, new research shows these fires also spread stinknet, an aptly named weed currently invading superblooms across the Southwestern U.S. ",https://news.ucr.edu/articles/2023/05/23/prescribed-burns-encourage-foul-smelling-invaders
Undergraduate Admissions,Bold Hearts. Brilliant Minds.,https://admissions.ucr.edu/blog/2021/08/23
Undergraduate Admissions,Bold Hearts. Brilliant Minds.,https://admissions.ucr.edu/blog/2021/03/04
UCR Helps Transfer Students Achieve Their Educational Goals at Puente Day,"Hosted by Undergraduate Admissions transfer unit, Puente Day provides community college students with information on transferring to UCR and applying for financial aid and connects them with current UCR students who've been through the transfer process.",https://admissions.ucr.edu/blog/2021/03/17/ucr-helps-transfer-students-achieve-their-educational-goals-puente-day
UCR Hosting Celebration for Admitted Puente and Umoja Students,"The Puente and Umoja Admitted Student Celebration will give transfer students a place to learn about campus resources, connect with other students, and celebrate their admission to UCR.",https://admissions.ucr.edu/blog/2021/04/26/ucr-hosting-celebration-admitted-puente-and-umoja-students
"(Podcast Premier) Blue, Gold & BLACK: Amplifying Black Voices at UCR","UC Riverside hands the mic to Black Highlanders. Hear stories of what it’s really like to be a student, staffer, faculty member, and administrator of color on UCR’s campus.",https://admissions.ucr.edu/blog/2020/09/10/podcast-premier-blue-gold-black-amplifying-black-voices-ucr
Get Ready for Fall with Countdown to UCR Live!,"Undergraduate Admissions is helping new UCR students get ready for their first quarter at UCR with Countdown to UCR Live, a four-week series of Q&As, Stories, posts, giveaways, and more, created and hosted by current UCR Students on the Life at UCR Instagram account.",https://admissions.ucr.edu/blog/2020/09/01/get-ready-fall-countdown-ucr-live
Undergraduate Admissions,Bold Hearts. Brilliant Minds.,https://admissions.ucr.edu/blog/2020/10/01
UCR Campus Tours: Four Ways,"UC Riverside’s Campus Tours has developed a new driving tour of the campus’ architecturally aesthetic landmarks, new virtual Zoom meeting options with unique, committed, and real Highlanders who have all the insider intel — and other ways to discover UCR!",https://admissions.ucr.edu/blog/2020/11/20/ucr-campus-tours-four-ways
Beyond Borders: International Highlander Stories,"Discover what it’s like to travel across the world to join UC Riverside’s community of unique, committed, and real students.",https://admissions.ucr.edu/blog/2020/10/16/beyond-borders-international-highlander-stories
Undergraduate Admissions,Bold Hearts. Brilliant Minds.,https://admissions.ucr.edu/blog/2021/02/25
UCR Is Test-Free for Fall 2021,UC Riverside will no longer use standardized exam scores (ACT/SAT) in our comprehensive review and selection process for the fall 2021 admission cycle.,https://admissions.ucr.edu/blog/2020/10/15/ucr-test-free-fall-2021
Earth’s first animals had particular taste in real estate,"Even without body parts that allowed for movement, new UC Riverside research shows — for the first time — that some of Earth’s earliest animals managed to be picky about where they lived. ",https://news.ucr.edu/articles/2023/05/09/earths-first-animals-had-particular-taste-real-estate
Are Earth and Venus the only volcanic planets? Not anymore.,"Imagine an Earth-sized planet that’s not at all Earth-like. Half this world is locked in permanent daytime, the other half in permanent night, and it’s carpeted with active volcanoes. Astronomers have discovered that planet. ",https://news.ucr.edu/articles/2023/05/17/are-earth-and-venus-only-volcanic-planets-not-anymore
Undergraduate Admissions,Bold Hearts. Brilliant Minds.,https://admissions.ucr.edu/blog/2021/03/17
Biological cleanup discovered for certain “forever chemicals”,"University of California, Riverside, chemical and environmental engineering scientists have identified two species of bacteria found in soil that break down a class of stubborn “forever chemicals,” giving hope for low-cost biological cleanup of industrial pollutants. ",https://news.ucr.edu/articles/2023/05/31/biological-cleanup-discovered-certain-forever-chemicals
Undergraduate Admissions,Bold Hearts. Brilliant Minds.,https://admissions.ucr.edu/blog/2020/09/01
Countdown to UCR Live!,Countdown to UCR Live!,https://admissions.ucr.edu/countdownlive
Breaking the heat barrier of computer innovation,"As our computers and other electronic devices become faster and more powerful, they are coming closer to an undeniable physical limitation: heat generated by the electrons that carry information as they move through semiconductors.",https://news.ucr.edu/articles/2023/05/09/breaking-heat-barrier-computer-innovation
"Stu Krieger publishes new book, ‘Raft’",It’s a laugh-out-loud fictional novel about a family with a patriarch that suddenly woke up in the body of a penguin.,https://news.ucr.edu/articles/2023/04/25/stu-krieger-publishes-new-book-raft
Undergraduate Admissions,Bold Hearts. Brilliant Minds.,https://admissions.ucr.edu/blog/2020/10/15
UC Riverside faculty and alumni at this year’s LA Times Festival of Books,"This year’s Los Angeles Times Festival of Books, the annual literary event in Los Angeles, includes a stellar lineup of UC Riverside authors. UCR faculty and alumni will be participating in this literary festival, which takes place at the University of Southern California April 22-23. More than 500 authors, poets, artists, chefs, celebrities, and musicians will participate in this year’s festivities.  Tickets: events.latimes.com ",https://news.ucr.edu/articles/2023/04/21/uc-riverside-faculty-and-alumni-years-la-times-festival-books
Tobacco shops associated with crime in urban communities of color,"UC Riverside-led study, focused on South Los Angeles, also suggests that medical marijuana dispensaries may not be closely linked to neighborhood violence",https://news.ucr.edu/articles/2018/01/05/tobacco-shops-associated-crime-urban-communities-color
PCORI award seeks to support students in recovery,Project is the first major effort in the UC system to assess the needs of students in recovery,https://news.ucr.edu/articles/2019/04/24/pcori-award-seeks-support-students-recovery
New center to address health disparities in inland Southern California,"Five-year, $16 million grant from the National Institutes of Health will help launch Center for Health Disparities Research at UC Riverside",https://news.ucr.edu/articles/2019/08/23/new-center-address-health-disparities-inland-southern-california
NIH grant supports new exploratory research aimed at studying Pacific Islander behavioral health,UC Riverside-led study will concentrate on alcohol use disorders in Pacific Islander young adults,https://news.ucr.edu/articles/2018/09/26/nih-grant-supports-new-exploratory-research-aimed-studying-pacific-islander
Science fair aimed at Spanish-speaking families set for May 19,"RIVERSIDE, Calif. (www.ucr.edu) — The University of California, Riverside, is hosting a free, public event on Saturday, May 19, aimed at the Spanish-speaking community. Children, teens, college students, and adults are invited to “Fiesta Familiar: Explorando La Ciencia Juntos,” presented entirely in Spanish, from 10 a.m. to 1 p.m. at the UCR Student Recreation Center.",https://news.ucr.edu/articles/2018/05/10/science-fair-aimed-spanish-speaking-families-set-may-19
Study examines how age and ethnicity impact HIV testing,"UC Riverside-led study in Southern California finds stigma, risk perceptions, and cost among major factors contributing to adults’ willingness to get HIV tested",https://news.ucr.edu/articles/2018/08/03/study-examines-how-age-and-ethnicity-impact-hiv-testing
Study documents poor mental and physical health in rural borderland community members,UC Riverside-led study offers vivid picture of health consequences of life events and chronic strain among foreign-born Mexicans in farm working communities,https://news.ucr.edu/articles/2018/09/20/study-documents-poor-mental-and-physical-health-rural-borderland-community
Coveting yeast? It's much more than a loaf of bread,"While quarantined bakers discover sourdough starters, bioengineers tweak yeast to produce compounds that could fight cancer",https://news.ucr.edu/articles/2020/05/19/coveting-yeast-its-much-more-loaf-bread
The shutdown brought bluer skies but more nighttime ozone to the Inland Empire,Air quality improvements lead to unique atmospheric chemical behavior,https://news.ucr.edu/articles/2020/03/31/shutdown-brought-bluer-skies-more-nighttime-ozone-inland-empire
Removing the novel coronavirus from the water cycle,Scientists call for more research to understand whether water treatment methods kill the virus responsible for the COVID-19 pandemic,https://news.ucr.edu/articles/2020/04/02/removing-novel-coronavirus-water-cycle
Common pipe alloy can form cancer-causing chemical in drinking water,Water disinfectant reacts with chromium in iron pipes to form hexavalent chromium,https://news.ucr.edu/articles/2020/12/03/common-pipe-alloy-can-form-cancer-causing-chemical-drinking-water
UC Riverside engineers are developing a test to rapidly identify body fluids at crime scenes,"The disposable, low-cost tool will improve the speed and accuracy of investigations",https://news.ucr.edu/articles/2020/04/24/uc-riverside-engineers-are-developing-test-rapidly-identify-body-fluids-crime
UC Riverside research team fuels the hemp revolution,A new hemp pulping method that converts 100% of the plant to useful components moves toward commercialization,https://news.ucr.edu/articles/2020/07/24/uc-riverside-research-team-fuels-hemp-revolution
$1.7 million grant to unlock barley’s genetic superpowers,Barley is important for more than beer. A UC Riverside geneticist has won $1.7 million to study how one of the world’s staple foods might survive climate change.,https://news.ucr.edu/articles/2021/03/30/17-million-grant-unlock-barleys-genetic-superpowers
Stu Krieger remembers John Singleton by the ‘quiet power he possessed’,The UC Riverside professor of screenwriting worked with Singleton in the early 1990s.,https://news.ucr.edu/articles/2019/04/30/stu-krieger-remembers-john-singleton-quiet-power-he-possessed
Discovery is key to creating heat-tolerant crops,By 2050 global warming could reduce crop yields by one-third. UC Riverside researchers have identified a gene that could put the genie back in the bottle. ,https://news.ucr.edu/articles/2021/04/06/discovery-key-creating-heat-tolerant-crops
UCR ecologist on geoengineering: a new solution to the climate crisis,"As many gather for Earth Day 2021, A UC Riverside ecologist urges caution toward solar geoengineering, an increasingly popular solution to the climate crisis.",https://news.ucr.edu/articles/2021/04/22/ucr-ecologist-geoengineering-new-solution-climate-crisis
$1 million project helps tribal nations adapt to climate change,UC Riverside ecologists are leading a $1 million plant protection project that will help Southern California’s tribal nations adapt to climate change. ,https://news.ucr.edu/articles/2021/04/29/1-million-project-helps-tribal-nations-adapt-climate-change
Forced water-use cuts made California more waterwise,"Water use ticked up in California after the state lifted mandatory water-use cuts, but not levels before 2013 because of increased water efficiencies.",https://news.ucr.edu/articles/2023/04/25/forced-water-use-cuts-made-california-more-waterwise
Experiencing police violence worsens mental health in distinct ways,Unique effects of police violence create a public health crisis for communities most affected,https://news.ucr.edu/articles/2020/10/13/experiencing-police-violence-worsens-mental-health-distinct-ways
Poverty is the 4th greatest cause of U.S. deaths,David Brady,https://news.ucr.edu/articles/2023/04/17/poverty-4th-greatest-cause-us-deaths
Mobile clinics can help address health care needs of Latino farmworkers,"A University of California, Riverside, study that sought to determine barriers to health care among Spanish-speaking Latino farmworkers in rural communities has devised an innovative health care service delivery model that addresses many challenges these communities face.",https://news.ucr.edu/articles/2020/07/02/mobile-clinics-can-help-address-health-care-needs-latino-farmworkers
Sterilizing surgical masks for safer reuse,UC Riverside engineers are developing low-temperature plasma technology to sterilize masks,https://news.ucr.edu/articles/2020/04/27/sterilizing-surgical-masks-safer-reuse
Inland Empire business activity blown off its years-long growth run,Healthcare under pressure as pandemic exposes critical industry shortcomings,https://news.ucr.edu/articles/2020/05/07/inland-empire-business-activity-blown-its-years-long-growth-run
Resurging virus could throw burgeoning economic recovery off its rails,"Across U.S., California, and Inland Empire, chance of a rapid bounce dims",https://news.ucr.edu/articles/2020/07/16/resurging-virus-could-throw-burgeoning-economic-recovery-its-rails
"IE students disciplined disproportionately, study finds","A report from the UC Riverside Center for Social Innovation finds disproportionately high discipline for Black and Native American students in Inland Empire schools. “These racial disparities persist, even though there have been some notable reductions in overall suspension rates due to changes in state policy and local practices,” reads the report, “State of Education Equity in the Inland Empire.”",https://news.ucr.edu/articles/2020/10/12/ie-students-disciplined-disproportionately-study-finds
Juvenile incarceration has mixed effects on future convictions,Juvenile Incarceration is a double-edged sword and rehabilitation programs may improve welfare of convicted juveniles,https://news.ucr.edu/articles/2021/05/03/juvenile-incarceration-has-mixed-effects-future-convictions
An interview with UCR Engineering parents,"Parent's of graduating electrical engineering student, Frances and Ruperd Wilson Sr. reflect on their son's time at BCOE.    Q: What inspired Ruperd to attend UCR and become an Electrical Engineer?",https://news.ucr.edu/articles/2019/06/14/interview-ucr-engineering-parents
Early humans thrived in this drowned South African landscape,"The Paleo-Agulhas Plain had diverse, verdant ecosystems and abundant game",https://news.ucr.edu/articles/2020/05/14/early-humans-thrived-drowned-south-african-landscape
Pent up consumer demand to drive rapid economic recovery in Inland Empire,"Vaccine rollout, easing of public health mandates boosts local economic outlook",https://news.ucr.edu/articles/2021/04/29/pent-consumer-demand-drive-rapid-economic-recovery-inland-empire
Scholar will learn Indigenous language with grant,"Alejandra Dubcovsky, an associate professor of history at UC Riverside, has received a $231,000 award from The Andrew W. Mellon Foundation to support a fellowship during which she will work to become one of the few historians working with the Indigenous language Timucua. The fellowship, called a New Directions Fellowship, will allow Dubcovsky to study over 27 months Timucua, an Indigenous language spoken in what is now northern Florida and southern Georgia.",https://news.ucr.edu/articles/2021/04/22/scholar-will-learn-indigenous-language-grant
Experts discuss the ‘coming out’ of nonbinary people,UCR experts say Demi Lovato’s public announcement amplifies the conversation about gender identity.,https://news.ucr.edu/articles/2021/06/09/experts-discuss-coming-out-nonbinary-people
How concerned should we be about the Delta variant?,UC Riverside experts share their thoughts,https://news.ucr.edu/articles/2021/06/30/how-concerned-should-we-be-about-delta-variant
UC Riverside named to Top 50 Green Colleges list,"UC Riverside was recently named among the Top 50 Green Colleges by the Princeton Review; ranking No. 16 among public universities and No. 48 overall in the nation. The Top 50 list is chosen from school-reported data and student opinions collected from online surveys. The survey questions canvass whether students experience a healthy, sustainable quality of life; how well the university is preparing students for “green” jobs; and the school’s environmental policies.",https://news.ucr.edu/articles/2020/10/28/uc-riverside-named-top-50-green-colleges-list
High-tech air quality research center dedicated in Riverside,"The California Air Resources Board dedicated its new state-of-the-art Southern California headquarters Thursday, Nov. 18, on a 19-acre site near the UC Riverside campus. The 402,000-square-foot laboratory and office facility, located on land provided by UCR, is one of the largest and most advanced vehicle emissions testing and research facilities in the world, agency officials said.",https://news.ucr.edu/articles/2021/11/19/high-tech-air-quality-research-center-dedicated-riverside
COVID-19 lockdowns reduced disease spread but with costs,"The lockdowns at the beginning of COVID-19 pandemic reduced the spread of infection by an estimated 56%, a recent study has found. If all governors did not issue any lockdowns until April 23, 2020, the number of cases would have been five times higher by April 30, 2020, the study asserts. But the lockdowns came with economic costs.",https://news.ucr.edu/articles/2023/03/07/covid-19-lockdowns-reduced-disease-spread-costs
Women on corporate boards increase company buyout value,"The presence of women board members increased the value of companies targeted for acquisition by as much as 5%, study found.",https://news.ucr.edu/articles/2023/03/07/women-corporate-boards-increase-company-buyout-value
UC Riverside Launches Air Quality and Climate Change Training program,"The South Coast Air Quality Management District (AQMD) contributed $1 million to launch the Air Quality and Climate Change Training (ACT) program at University of California, Riverside’s Center for Environmental Research and Technology (CE-CERT). The program prepares students and working professionals for careers in the industry and will be offered by UCR’s Marlan and Rosemary Bourns College of Engineering.",https://news.ucr.edu/articles/2018/03/15/uc-riverside-launches-air-quality-and-climate-change-training-program
"UC Riverside, UW-Milwaukee professors awarded Department of Defense grant","Work of assistant professors Jinyong Liu, Bryan Wong will purify groundwater at Department of Defense sites",https://news.ucr.edu/articles/2018/03/06/uc-riverside-uw-milwaukee-professors-awarded-department-defense-grant
Smoking reduces wealth’s tendency to increase life expectancy,"Smoking dominates other factors, including amount of wealth, in shortening lifespan",https://news.ucr.edu/articles/2022/04/08/smoking-reduces-wealths-tendency-increase-life-expectancy
How is Europe responding to the coronavirus pandemic?,"In hard-hit Europe, responses to COVID-19 could be lessons for the global community, says political economist Jana Grittersova",https://news.ucr.edu/articles/2020/04/21/how-europe-responding-coronavirus-pandemic
It’s not easy being green,"Despite how essential plants are for life on Earth, little is known about how parts of plant cells orchestrate growth and greening. By creating mutant plants, UC Riverside researchers have uncovered a cellular communication pathway sought by scientists for decades.",https://news.ucr.edu/articles/2019/06/14/its-not-easy-being-green
University Extension receives federal grant to help train the local labor force,The United States Department of Labor has awarded nearly $1 million to UC Riverside’s University Extension to help train the Southern California’s labor force. ,https://news.ucr.edu/articles/2020/07/16/university-extension-receives-federal-grant-help-train-local-labor-force
This is how our economy can survive the pandemic,Economist Gloria González-Rivera offers insight on how to limit damage,https://news.ucr.edu/articles/2020/04/22/how-our-economy-can-survive-pandemic
